bar_idx,ready,hvn_g_top,hvn_r_top,hvn_g_bot,hvn_r_bot,imb_g_top,imb_r_top,imb_g_bot,imb_r_bot
32868,1,0,0,0,0,0,0,0,0
32869,1,0,0,0,0,0,0,0,0
32870,1,0,0,0,0,0,0,0,0
32871,1,0,0,0,0,0,0,0,0
32872,1,0,0,0,0,0,0,0,0
32873,1,0,0,0,0,0,0,0,0
32874,1,0,0,0,0,0,0,0,0
32875,1,1,0,0,0,0,0,0,0
32876,1,0,0,0,0,0,0,0,0
32877,1,0,0,0,0,0,0,0,0
32878,1,0,0,0,0,0,0,0,0
32879,1,0,0,0,0,0,0,0,0
32880,1,0,0,1,0,0,0,0,0
32881,1,0,0,0,0,0,0,0,0
32882,1,0,0,0,0,0,0,0,0
32883,1,0,0,0,0,0,0,0,0
32884,1,0,0,0,0,0,0,0,0
32885,1,0,0,0,0,0,0,0,0
32886,1,0,0,0,0,0,0,0,0
32887,1,0,0,0,0,0,0,0,0
32888,1,0,0,0,0,0,0,0,0
32889,1,0,0,0,0,0,0,0,0
32890,1,0,0,0,0,0,0,0,0
32891,1,0,0,0,0,0,0,0,0
32892,1,0,0,0,0,0,0,0,0
32893,1,0,0,0,0,0,0,0,0
32894,1,0,0,0,0,0,0,0,0
32895,1,0,0,0,0,0,0,0,0
32896,1,0,0,0,0,0,0,0,0
32897,1,0,0,0,0,0,0,0,0
32898,1,0,0,0,0,0,0,0,0
32899,1,0,0,0,0,0,0,0,0
32900,1,0,0,0,0,0,0,0,0
32901,1,0,0,0,0,0,0,0,0
32902,1,0,0,0,0,0,0,0,0
32903,1,0,0,0,0,0,0,0,0
32904,1,0,0,0,0,0,0,0,0
32905,1,0,0,0,0,0,0,0,0
32906,1,0,0,0,0,0,0,0,0
32907,1,0,0,0,1,0,0,0,0
32908,1,1,0,0,1,0,0,0,0
32909,1,0,0,1,1,0,0,0,0
32910,1,1,0,0,0,0,0,0,0
32911,1,1,0,0,1,0,0,0,0
32912,1,0,0,0,0,0,0,0,0
32913,1,0,0,0,0,0,0,0,0
32914,1,0,0,0,0,0,0,0,0
32915,1,0,0,0,0,0,0,0,0
32916,1,0,0,0,0,0,0,0,0
32917,1,0,0,0,0,0,0,0,0
32918,1,0,0,0,0,0,0,0,0
32919,1,0,0,0,0,0,0,0,0
32920,1,0,0,0,0,0,0,0,0
32921,1,0,0,0,0,0,0,0,0
32922,1,0,0,0,0,0,0,0,0
32923,1,0,0,0,0,0,0,0,0
32924,1,0,0,0,0,0,0,0,0
32925,1,0,0,0,0,0,0,0,0
32926,1,0,0,0,0,0,0,0,0
32927,1,0,0,1,0,0,0,0,0
32928,1,0,0,0,0,0,0,0,0
32929,1,0,0,0,0,0,0,0,0
32930,1,0,0,0,0,0,0,0,0
32931,1,0,0,0,0,0,0,0,0
32932,1,0,0,0,0,0,0,0,0
32933,1,0,0,0,0,0,0,0,0
32934,1,0,0,0,0,0,0,0,0
32935,1,0,0,0,0,0,0,0,0
32936,1,0,0,0,0,0,0,0,0
32937,1,0,0,0,0,0,0,0,0
32938,1,0,0,0,0,0,0,0,0
32939,1,0,0,0,0,0,0,0,0
32940,1,0,0,0,0,0,0,0,0
32941,1,0,0,0,0,0,0,0,0
32942,1,0,0,0,0,0,0,0,0
32943,1,0,0,0,0,0,0,0,0
32944,1,0,0,0,0,0,0,0,0
32945,1,0,0,0,0,0,0,0,0
32946,1,0,0,0,0,0,0,0,0
32947,1,0,1,0,0,0,0,0,0
32948,1,0,0,0,0,0,0,0,0
32949,1,0,0,0,0,0,0,0,0
32950,1,0,0,0,0,0,0,0,0
32951,1,0,0,0,0,0,0,0,0
32952,1,0,0,2,0,0,0,0,0
32953,1,0,0,0,0,0,0,0,0
32954,1,0,0,0,0,0,0,0,0
32955,1,0,0,0,0,0,0,0,0
32956,1,2,0,0,0,0,0,0,0
32957,1,2,2,0,0,0,0,0,0
32958,1,0,0,0,0,0,0,0,0
32959,1,0,0,0,0,0,0,0,0
32960,1,0,0,0,0,0,0,0,0
32961,1,0,0,0,0,0,0,0,0
32962,1,0,0,0,0,0,0,0,0
32963,1,0,0,0,0,0,0,0,0
32964,1,0,0,0,0,0,0,0,0
32965,1,0,0,0,0,0,0,0,0
32966,1,1,0,0,0,0,0,0,0
32967,1,0,0,0,0,0,0,0,0
32968,1,0,0,0,0,0,0,0,0
32969,1,2,2,0,1,0,0,0,0
32970,1,0,0,0,0,0,0,0,0
32971,1,0,0,0,0,0,0,0,0
32972,1,0,0,1,0,0,0,0,0
32973,1,0,0,0,0,0,0,0,0
32974,1,0,0,0,0,0,0,0,0
32975,1,0,0,0,0,0,0,0,0
32976,1,0,0,0,0,0,0,0,0
32977,1,0,0,0,0,0,0,0,0
32978,1,0,0,0,0,0,0,0,0
32979,1,0,0,0,0,0,0,0,0
32980,1,0,0,0,1,0,0,0,0
32981,1,0,0,0,0,0,0,0,0
32982,1,0,0,0,0,0,0,0,0
32983,1,0,0,0,0,0,0,0,0
32984,1,0,0,0,0,0,0,0,0
32985,1,0,0,0,0,0,0,0,0
32986,1,0,0,0,0,0,0,0,0
32987,1,0,0,0,0,1,0,0,0
32988,1,1,0,0,0,0,0,0,0
32989,1,0,0,0,0,0,0,0,0
32990,1,0,0,0,0,0,0,0,0
32991,1,0,0,0,0,0,0,0,0
32992,1,1,0,0,0,0,0,0,0
32993,1,0,0,0,0,0,0,0,0
32994,1,0,0,0,0,0,0,0,0
32995,1,0,0,0,1,0,0,0,0
32996,1,0,0,0,1,0,0,0,0
32997,1,0,0,0,0,0,0,0,0
32998,1,0,0,0,0,0,0,0,0
32999,1,0,0,0,0,0,0,0,0
33000,1,0,0,0,0,0,0,0,0
33001,1,0,0,0,0,0,0,0,0
33002,1,0,0,0,0,0,0,0,0
33003,1,0,0,0,0,0,0,0,0
33004,1,0,0,0,0,0,0,0,0
33005,1,0,0,0,0,0,0,0,0
33006,1,0,0,0,0,0,0,0,0
33007,1,0,0,0,0,0,0,0,0
33008,1,0,0,1,0,0,0,0,0
33009,1,0,0,0,0,0,0,0,0
33010,1,0,0,0,0,0,0,0,0
33011,1,2,0,0,0,0,0,0,0
33012,1,0,0,0,0,0,0,0,0
33013,1,0,0,0,0,0,0,0,0
33014,1,0,0,0,0,0,0,0,0
33015,1,0,0,0,1,0,0,0,0
33016,1,0,0,0,0,0,0,0,0
33017,1,0,0,0,0,0,0,0,0
33018,1,0,0,0,0,0,0,0,0
33019,1,0,0,0,0,0,0,0,0
33020,1,0,0,0,0,0,0,0,0
33021,1,0,0,0,0,0,0,0,0
33022,1,1,0,0,0,0,0,0,0
33023,1,1,0,0,0,0,0,0,0
33024,1,0,0,0,0,0,0,0,0
33025,1,0,0,0,0,0,0,0,0
33026,1,0,0,0,0,0,0,0,0
33027,1,0,0,0,0,0,0,0,0
33028,1,0,0,0,0,0,0,0,0
33029,1,0,0,0,0,0,0,0,0
33030,1,0,0,0,0,0,0,0,0
33031,1,0,0,0,0,0,0,0,0
33032,1,0,0,0,0,0,0,0,0
33033,1,0,0,0,0,0,0,0,0
33034,1,0,0,0,0,0,0,0,0
33035,1,0,0,0,0,0,0,0,0
33036,1,0,0,0,0,0,0,0,0
33037,1,0,0,0,0,0,0,0,0
33038,1,0,0,0,0,0,0,0,0
33039,1,0,0,0,0,0,0,0,0
33040,1,0,0,0,0,0,0,0,0
33041,1,0,0,0,0,0,0,0,0
33042,1,0,0,0,0,0,0,0,0
33043,1,0,0,0,0,0,0,0,0
33044,1,0,0,0,0,0,0,0,0
33045,1,0,0,0,0,0,0,0,0
33046,1,0,0,0,0,0,0,0,0
33047,1,0,0,0,0,0,0,0,0
33048,1,0,0,0,0,0,0,0,0
33049,1,0,0,0,0,0,0,0,0
33050,1,0,0,0,0,0,0,0,0
33051,1,0,0,0,0,0,0,0,0
33052,1,0,0,0,0,0,0,0,0
33053,1,0,0,0,0,0,0,0,0
33054,1,0,0,0,0,0,0,0,0
33055,1,0,0,0,0,0,0,0,0
33056,1,0,0,0,0,0,0,0,0
33057,1,0,0,0,0,0,0,0,0
33058,1,0,0,0,0,0,0,0,0
33059,1,0,0,0,0,0,0,0,0
33060,1,0,0,0,0,0,0,0,0
33061,1,1,2,0,0,0,0,0,0
33062,1,0,1,1,1,0,0,0,0
33063,1,0,0,0,0,0,0,0,0
33064,1,0,0,0,0,0,0,0,0
33065,1,2,0,0,2,0,0,0,0
33066,1,0,0,0,0,0,0,0,0
33067,1,1,1,0,1,0,0,0,0
33068,1,1,0,1,0,0,0,0,0
33069,1,1,0,0,0,0,0,0,0
33070,1,0,0,0,0,0,0,0,0
33071,1,0,0,0,0,0,0,0,0
33072,1,0,0,0,0,0,0,0,0
33073,1,0,0,0,0,0,0,0,0
33074,1,0,0,0,0,0,0,0,0
33075,1,0,0,0,0,0,0,0,0
33076,1,0,0,0,0,0,0,0,0
33077,1,0,0,0,0,0,0,0,0
33078,1,0,0,0,0,0,0,0,0
33079,1,0,0,0,0,0,0,0,0
33080,1,0,0,0,0,0,0,0,0
33081,1,0,0,0,0,0,0,0,0
33082,1,0,0,0,0,0,0,0,0
33083,1,0,0,0,0,0,0,0,0
33084,1,0,0,0,0,0,0,0,0
33085,1,0,0,0,0,0,0,0,0
33086,1,0,0,0,0,0,0,0,0
33087,1,0,0,0,0,0,0,0,0
33088,1,0,0,0,0,0,0,0,0
33089,1,0,0,0,0,0,0,0,0
33090,1,0,0,0,0,0,0,0,0
33091,1,0,0,0,0,0,0,0,0
33092,1,0,0,0,0,0,0,0,0
33093,1,0,0,0,0,0,0,0,0
33094,1,0,1,0,0,0,0,0,0
33095,1,0,0,0,0,0,0,0,0
33096,1,0,0,0,0,0,0,0,0
33097,1,0,0,0,0,0,0,0,0
33098,1,0,0,0,0,0,0,0,0
33099,1,0,0,0,0,0,0,0,0
33100,1,0,0,0,0,0,0,0,0
33101,1,0,0,0,0,1,0,0,0
33102,1,0,0,0,0,0,0,0,0
33103,1,0,0,0,0,0,0,0,0
33104,1,0,0,0,0,0,0,0,0
33105,1,0,0,0,0,0,0,0,0
33106,1,0,0,0,0,0,0,0,0
33107,1,0,0,0,0,0,0,0,0
33108,1,0,0,0,0,0,0,0,0
33109,1,0,0,0,0,0,0,0,0
33110,1,0,0,0,0,0,0,0,0
33111,1,0,0,0,0,0,0,0,0
33112,1,0,0,0,0,0,0,0,0
33113,1,0,0,0,0,0,0,0,0
33114,1,0,0,0,0,0,0,0,0
33115,1,0,0,0,0,0,0,0,0
33116,1,0,0,0,0,0,0,0,0
33117,1,0,0,0,0,0,0,0,0
33118,1,0,0,0,0,0,0,0,0
33119,1,0,0,0,0,0,0,0,0
33120,1,0,0,0,0,0,0,0,0
33121,1,0,0,0,0,0,0,0,0
33122,1,0,0,0,0,0,0,0,0
33123,1,0,0,0,0,0,0,0,0
33124,1,0,0,0,0,0,0,0,0
33125,1,0,0,0,1,0,0,0,0
33126,1,1,0,0,0,0,0,0,0
33127,1,0,0,0,0,0,0,0,0
33128,1,0,0,0,0,0,0,0,0
33129,1,0,0,0,0,0,0,0,0
33130,1,0,0,0,0,0,0,0,0
33131,1,0,0,0,0,0,0,0,0
33132,1,0,0,0,0,0,0,0,0
33133,1,0,0,0,0,0,0,0,0
33134,1,0,0,0,0,0,0,0,0
33135,1,0,0,0,0,0,0,0,0
33136,1,0,0,0,0,0,0,0,0
33137,1,0,0,0,0,0,0,0,0
33138,1,0,0,0,0,0,0,0,0
33139,1,0,0,0,0,0,0,0,0
33140,1,0,0,0,0,0,0,0,0
33141,1,0,0,0,0,0,0,0,0
33142,1,0,0,0,0,0,0,0,0
33143,1,0,0,0,0,0,0,0,0
33144,1,0,0,0,0,0,0,0,0
33145,1,0,0,0,0,0,0,0,0
33146,1,0,0,0,0,0,0,0,0
33147,1,0,0,0,0,0,0,0,0
33148,1,0,0,0,0,0,0,0,0
33149,1,0,0,0,0,0,0,0,0
33150,1,0,0,0,0,0,0,0,0
33151,1,0,0,0,0,0,0,0,0
33152,1,0,0,0,0,0,0,0,0
33153,1,0,0,0,0,0,0,0,0
33154,1,0,0,0,0,0,0,0,0
33155,1,0,0,0,0,0,0,0,0
33156,1,0,0,0,0,0,0,0,0
33157,1,0,0,0,0,0,0,0,0
33158,1,0,0,0,0,0,0,0,0
33159,1,0,0,0,0,0,0,0,0
33160,1,0,0,0,0,0,0,0,0
33161,1,0,0,0,0,0,0,0,0
33162,1,0,0,0,0,0,0,0,0
33163,1,0,0,0,0,0,0,0,0
33164,1,0,0,0,0,0,0,0,0
33165,1,0,0,0,0,0,0,0,0
33166,1,0,0,0,0,0,0,0,0
33167,1,0,0,0,0,0,0,0,0
33168,1,0,0,0,0,0,0,0,0
33169,1,0,0,0,0,0,0,0,0
33170,1,0,0,0,0,0,0,0,0
33171,1,0,0,0,0,0,0,0,0
33172,1,0,0,0,0,0,0,0,0
33173,1,0,0,0,0,0,0,0,0
33174,1,0,0,0,0,0,0,0,0
33175,1,0,0,0,1,0,0,0,0
33176,1,0,0,0,0,0,0,0,0
33177,1,0,0,0,0,0,0,0,0
33178,1,0,0,0,0,0,0,0,0
33179,1,0,0,0,0,0,0,0,0
33180,1,0,0,0,0,0,0,0,0
33181,1,0,0,0,0,0,0,0,0
33182,1,0,0,0,0,0,0,0,0
33183,1,0,0,0,0,0,0,0,0
33184,1,0,0,0,0,0,0,0,0
33185,1,0,0,0,0,0,0,0,0
33186,1,0,0,0,0,0,0,0,0
33187,1,0,0,0,0,0,0,0,0
33188,1,0,0,0,0,0,0,0,0
33189,1,0,0,0,0,0,0,0,0
33190,1,0,0,0,0,0,0,0,0
33191,1,2,1,0,0,0,0,0,0
33192,1,0,0,0,0,0,0,0,0
33193,1,0,0,0,0,0,0,0,0
33194,1,1,0,0,0,0,0,0,0
33195,1,0,0,0,0,0,0,0,0
33196,1,0,0,0,0,0,0,0,0
33197,1,0,0,0,0,0,0,0,0
33198,1,0,0,0,0,0,0,0,0
33199,1,0,0,0,0,0,0,0,0
33200,1,0,0,0,0,0,0,0,0
33201,1,0,0,0,0,0,0,0,0
33202,1,0,0,0,0,0,0,0,0
33203,1,0,0,0,0,0,0,0,0
33204,1,0,0,0,0,0,0,0,0
33205,1,0,0,0,0,0,0,0,0
33206,1,0,0,0,0,0,0,0,0
33207,1,0,0,0,0,0,0,0,0
33208,1,0,0,0,0,0,0,0,0
33209,1,0,0,0,0,0,0,0,0
33210,1,0,0,1,0,0,0,0,0
33211,1,1,0,0,0,0,0,0,0
33212,1,0,0,0,0,0,0,0,0
33213,1,0,0,0,0,0,0,0,0
33214,1,0,0,0,1,0,0,0,0
33215,1,0,0,0,0,0,0,0,0
33216,1,0,0,0,0,0,0,0,0
33217,1,0,0,0,0,0,0,0,0
33218,1,0,1,0,1,0,1,0,0
33219,1,0,1,0,0,0,0,0,0
33220,1,0,0,1,1,0,0,0,0
33221,1,0,0,0,0,0,0,0,0
33222,1,0,0,0,0,0,0,0,0
33223,1,0,0,0,0,0,0,0,0
33224,1,0,0,0,0,0,0,0,0
33225,1,0,0,0,0,0,0,0,0
33226,1,0,0,0,0,0,0,0,0
33227,1,0,0,0,0,0,0,0,0
33228,1,0,0,0,0,0,0,0,0
33229,1,0,0,0,0,0,0,0,0
33230,1,0,0,0,0,0,0,0,0
33231,1,2,1,0,1,0,0,0,0
33232,1,0,0,0,0,0,0,0,0
33233,1,0,0,0,0,0,0,0,0
33234,1,0,0,0,0,0,0,0,0
33235,1,0,0,0,0,0,0,0,0
33236,1,0,0,0,0,0,0,0,0
33237,1,0,0,0,0,0,0,0,0
33238,1,0,0,0,0,0,0,0,0
33239,1,0,0,0,0,0,0,0,0
33240,1,0,0,0,0,0,0,0,0
33241,1,0,0,0,0,0,0,0,0
33242,1,0,0,0,0,0,0,0,0
33243,1,2,0,0,0,0,0,0,0
33244,1,0,0,0,0,0,0,0,0
33245,1,0,0,0,1,0,0,0,0
33246,1,0,0,0,0,0,0,0,0
33247,1,1,0,1,3,0,0,0,0
33248,1,0,0,0,0,0,0,0,0
33249,1,0,0,0,0,0,0,0,0
33250,1,0,0,0,0,0,0,0,0
33251,1,0,0,0,0,0,0,0,0
33252,1,0,0,0,0,0,0,0,0
33253,1,0,0,0,0,0,0,0,0
33254,1,0,0,0,0,0,0,0,0
33255,1,0,0,0,0,0,0,0,0
33256,1,0,0,0,0,0,0,0,0
33257,1,0,0,0,0,0,0,0,0
33258,1,0,0,0,0,0,0,0,0
33259,1,0,0,0,0,0,0,0,0
33260,1,0,0,0,0,0,0,0,0
33261,1,0,0,0,0,0,0,0,0
33262,1,0,0,0,0,0,0,0,0
33263,1,0,1,0,0,0,0,0,0
33264,1,0,1,0,1,0,0,0,0
33265,1,0,0,0,0,0,0,0,0
33266,1,0,0,1,0,0,0,0,0
33267,1,0,0,0,0,0,0,0,0
33268,1,0,1,0,0,0,0,0,0
33269,1,0,0,0,0,0,0,0,0
33270,1,0,0,1,0,0,0,0,0
33271,1,1,0,0,0,0,0,0,0
33272,1,0,0,0,0,0,0,0,0
33273,1,0,0,0,0,0,0,0,0
33274,1,1,0,0,0,0,0,0,0
33275,1,0,0,0,0,0,0,0,0
33276,1,0,0,0,0,0,0,0,0
33277,1,0,0,0,0,0,0,0,0
33278,1,0,0,0,0,0,0,0,0
33279,1,0,0,0,1,0,0,0,0
33280,1,0,0,0,0,0,0,0,0
33281,1,0,0,0,0,0,0,0,0
33282,1,0,0,0,0,0,0,0,0
33283,1,0,0,0,0,0,0,0,0
33284,1,0,0,0,0,0,0,0,0
33285,1,0,0,0,0,0,0,0,0
33286,1,0,1,0,0,0,0,0,0
33287,1,0,0,0,0,0,0,0,0
33288,1,0,0,0,0,0,0,0,0
33289,1,0,0,0,0,0,0,0,0
33290,1,0,0,0,0,0,0,0,0
33291,1,0,0,1,1,0,0,0,0
33292,1,0,0,1,1,0,0,0,0
33293,1,0,0,0,0,0,0,0,0
33294,1,0,0,0,0,0,0,0,0
33295,1,0,0,0,0,0,0,0,0
33296,1,0,0,0,0,0,0,0,0
33297,1,0,0,0,1,0,0,0,0
33298,1,0,0,0,0,0,0,0,0
33299,1,1,1,0,2,0,0,0,0
33300,1,0,1,1,1,0,0,0,0
33301,1,0,2,1,0,0,0,0,0
33302,1,0,0,0,0,0,0,0,0
33303,1,0,0,1,2,0,0,0,0
33304,1,1,0,1,0,0,0,0,0
33305,1,0,0,0,0,0,0,0,0
33306,1,0,0,0,0,0,0,0,0
33307,1,0,0,0,0,0,0,0,0
33308,1,0,1,0,0,0,0,0,0
33309,1,0,0,1,0,0,0,0,0
33310,1,0,0,0,0,0,0,0,0
33311,1,0,0,0,0,0,0,0,0
33312,1,0,0,0,0,0,0,0,0
33313,1,0,0,0,0,0,0,0,0
33314,1,0,0,0,0,0,0,0,0
33315,1,0,0,0,0,0,0,0,0
33316,1,0,0,0,0,0,0,0,0
33317,1,0,0,1,0,0,0,0,0
33318,1,0,0,0,0,0,0,0,0
33319,1,0,0,0,0,0,0,0,0
33320,1,0,0,0,0,0,0,0,0
33321,1,0,0,0,0,0,0,0,0
33322,1,0,0,0,0,0,0,0,0
33323,1,0,0,0,0,0,0,0,0
33324,1,0,0,0,0,0,0,0,0
33325,1,1,0,0,0,0,0,0,0
33326,1,0,0,0,0,0,0,0,0
33327,1,0,0,0,0,0,0,0,0
33328,1,0,0,0,0,0,0,0,0
33329,1,0,0,1,0,0,0,0,0
33330,1,0,0,0,0,0,0,0,0
33331,1,0,0,0,0,0,0,0,0
33332,1,0,0,0,0,0,0,0,0
33333,1,0,0,0,0,0,0,0,0
33334,1,0,0,0,0,0,0,0,0
33335,1,0,0,1,0,0,0,0,0
33336,1,0,0,0,1,0,0,0,0
33337,1,1,0,0,0,0,0,0,0
33338,1,1,0,0,0,0,0,0,0
33339,1,0,0,0,0,0,0,0,0
33340,1,0,0,0,0,0,0,0,0
33341,1,0,0,0,0,0,0,0,0
33342,1,0,0,0,0,0,0,0,0
33343,1,1,0,0,0,0,0,0,0
33344,1,0,0,0,0,0,0,0,0
33345,1,0,0,0,0,0,0,0,0
33346,1,1,0,0,0,0,0,0,0
33347,1,0,0,0,0,0,0,0,0
33348,1,0,0,0,0,0,0,0,0
33349,1,1,0,0,0,0,0,0,0
33350,1,0,0,0,0,0,0,0,0
33351,1,0,0,0,0,0,0,0,0
33352,1,0,0,1,0,0,0,0,0
33353,1,1,0,0,0,0,0,0,0
33354,1,0,0,1,0,0,0,0,0
33355,1,0,0,1,0,0,0,0,0
33356,1,0,0,0,1,0,0,0,0
33357,1,0,0,0,1,0,0,0,0
33358,1,0,0,0,0,0,0,0,0
33359,1,0,0,0,0,0,0,0,0
33360,1,0,0,0,0,0,0,0,0
33361,1,0,0,0,0,0,0,0,0
33362,1,0,0,0,0,0,0,0,0
33363,1,0,0,0,0,0,0,0,0
33364,1,0,0,0,0,0,0,0,0
33365,1,0,0,0,0,0,0,0,0
33366,1,0,0,0,0,0,0,0,0
33367,1,0,0,0,0,0,0,0,0
33368,1,0,0,0,0,0,0,0,0
33369,1,0,0,0,0,0,0,0,0
33370,1,0,0,0,0,0,0,0,0
33371,1,0,0,0,1,0,0,0,0
33372,1,0,0,0,0,0,0,0,0
33373,1,0,0,0,0,0,0,0,0
33374,1,0,0,0,0,0,0,0,0
33375,1,0,0,0,0,0,0,0,0
33376,1,0,0,0,0,0,0,0,0
33377,1,0,0,0,0,0,0,0,0
33378,1,0,0,0,0,0,0,0,0
33379,1,0,0,0,0,0,0,0,0
33380,1,0,0,0,0,0,0,0,0
33381,1,0,0,0,0,0,0,0,0
33382,1,0,0,0,0,0,0,0,0
33383,1,0,0,0,0,0,0,0,0
33384,1,0,0,0,0,0,0,0,0
33385,1,0,0,0,0,0,0,0,0
33386,1,0,0,0,0,0,0,0,0
33387,1,0,0,0,0,0,0,0,0
33388,1,0,0,0,0,0,0,0,0
33389,1,1,0,0,0,0,0,0,0
33390,1,1,0,0,0,0,0,0,0
33391,1,0,0,1,0,0,0,0,0
33392,1,0,0,0,0,0,0,0,0
33393,1,0,0,0,0,0,0,0,0
33394,1,0,0,0,1,0,0,0,0
33395,1,0,0,0,0,0,0,0,0
33396,1,0,0,0,0,0,0,0,0
33397,1,0,0,0,0,0,0,0,0
33398,1,0,0,0,0,0,0,0,0
33399,1,0,0,0,0,0,0,0,0
33400,1,0,0,0,0,0,0,0,0
33401,1,0,0,0,0,0,0,0,0
33402,1,0,0,0,0,0,0,0,0
33403,1,0,0,0,0,0,0,0,0
33404,1,0,0,0,0,0,0,0,0
33405,1,0,0,0,0,0,0,0,0
33406,1,0,0,0,0,0,0,0,0
33407,1,0,0,0,0,0,0,0,0
33408,1,0,0,0,0,0,0,0,0
33409,1,0,0,0,0,0,0,0,0
33410,1,0,0,0,0,0,0,0,0
33411,1,0,0,0,0,0,0,0,0
33412,1,0,0,0,0,0,0,0,0
33413,1,0,0,0,0,0,0,0,0
33414,1,0,0,0,0,0,0,0,0
33415,1,0,0,0,0,0,0,0,1
33416,1,0,0,0,1,0,0,0,0
33417,1,0,0,0,0,0,0,0,0
33418,1,2,0,0,1,0,0,0,0
33419,1,0,0,0,2,0,0,0,0
33420,1,0,0,0,0,0,0,0,0
33421,1,0,0,0,0,0,0,0,0
33422,1,0,0,1,0,0,0,0,0
33423,1,0,0,0,0,0,0,0,0
33424,1,0,0,0,0,0,0,0,1
33425,1,0,0,1,0,0,0,0,0
33426,1,0,0,0,0,0,0,0,0
33427,1,0,0,0,0,0,0,0,0
33428,1,0,0,0,0,0,0,0,0
33429,1,0,0,0,0,0,0,0,0
33430,1,0,0,0,0,0,0,0,0
33431,1,0,0,0,0,0,0,0,0
33432,1,0,0,0,0,0,0,0,0
33433,1,0,0,0,0,0,0,0,0
33434,1,0,0,0,2,0,0,0,0
33435,1,0,0,0,2,0,0,0,0
33436,1,0,0,0,0,0,0,0,0
33437,1,0,0,0,0,2,0,0,0
33438,1,0,0,0,0,0,0,0,0
33439,1,1,0,0,0,0,0,0,0
33440,1,1,0,0,0,0,0,0,0
33441,1,0,0,0,0,0,0,0,0
33442,1,0,0,0,0,0,0,0,0
33443,1,0,2,3,3,0,0,0,0
33444,1,1,0,0,0,0,0,0,0
33445,1,0,0,0,0,0,0,0,0
33446,1,0,0,0,1,0,0,0,0
33447,1,2,0,0,0,0,0,0,0
33448,1,0,0,1,0,0,0,0,0
33449,1,0,0,1,0,0,0,0,0
33450,1,1,0,0,0,0,0,0,0
33451,1,0,0,0,0,1,0,0,0
33452,1,2,0,1,0,0,0,0,0
33453,1,0,0,0,0,0,0,0,0
33454,1,0,0,0,0,0,0,0,0
33455,1,0,0,1,1,0,0,0,0
33456,1,0,0,1,1,0,0,0,0
33457,1,0,0,0,0,0,0,0,0
33458,1,0,0,0,0,0,0,0,0
33459,1,0,0,0,0,0,0,0,0
33460,1,0,0,0,1,0,0,0,0
33461,1,1,0,0,0,0,0,0,0
33462,1,0,0,0,0,0,0,0,0
33463,1,0,0,0,0,0,0,0,0
33464,1,0,0,0,0,0,0,0,0
33465,1,0,0,0,0,0,0,0,0
33466,1,0,0,0,0,0,0,0,0
33467,1,0,0,0,0,0,0,0,0
33468,1,0,0,0,0,0,0,0,0
33469,1,0,0,0,0,0,0,0,0
33470,1,0,0,0,0,0,0,0,0
33471,1,0,0,1,0,0,0,0,0
33472,1,2,0,0,0,0,0,0,0
33473,1,0,0,0,0,0,0,0,0
33474,1,0,0,0,0,0,0,0,0
33475,1,0,0,0,0,0,0,0,0
33476,1,0,0,0,0,0,0,0,0
33477,1,0,0,0,0,0,0,0,0
33478,1,0,0,2,1,0,0,0,0
33479,1,0,0,0,0,0,0,0,0
33480,1,0,0,0,0,0,0,0,0
33481,1,0,0,0,0,0,0,0,0
33482,1,0,0,0,0,0,0,0,0
33483,1,0,0,0,0,0,0,0,0
33484,1,1,1,0,0,0,0,0,0
33485,1,0,0,0,0,0,0,0,0
33486,1,0,0,0,0,0,0,0,0
33487,1,0,0,0,0,0,0,0,0
33488,1,0,0,0,0,0,0,0,0
33489,1,0,0,0,0,0,0,0,0
33490,1,0,0,0,0,0,0,0,0
33491,1,0,0,0,0,0,0,0,0
33492,1,0,0,0,0,0,0,0,0
33493,1,0,0,0,0,0,0,0,0
33494,1,0,0,0,0,0,0,0,0
33495,1,0,0,0,0,0,0,0,0
33496,1,0,0,0,0,0,0,0,0
33497,1,0,0,0,0,0,0,0,0
33498,1,0,0,0,0,0,0,0,0
33499,1,0,0,0,0,0,0,0,0
33500,1,0,0,0,0,0,0,0,0
33501,1,0,0,0,0,0,0,0,0
33502,1,0,0,0,1,0,0,0,0
33503,1,0,0,0,1,0,0,0,0
33504,1,0,0,0,1,0,0,0,0
33505,1,0,0,0,0,0,0,0,0
33506,1,0,0,0,0,0,0,0,0
33507,1,0,0,0,0,0,0,0,0
33508,1,0,0,0,0,0,0,0,0
33509,1,0,0,0,0,0,0,0,0
33510,1,0,0,0,0,0,0,0,0
33511,1,0,0,0,0,0,0,0,0
33512,1,0,0,0,0,0,0,0,0
33513,1,0,0,0,0,0,0,0,0
33514,1,0,0,0,0,0,0,0,0
33515,1,0,1,0,0,0,0,0,0
33516,1,0,0,0,0,0,0,0,0
33517,1,0,0,0,0,0,0,0,0
33518,1,0,0,0,0,0,0,0,0
33519,1,0,0,0,0,0,0,0,0
33520,1,0,0,0,0,0,0,0,0
33521,1,0,0,0,0,0,0,0,0
33522,1,0,0,0,0,0,0,0,0
33523,1,0,0,0,0,0,0,0,0
33524,1,1,0,0,0,0,0,0,0
33525,1,0,0,0,0,0,0,0,0
33526,1,0,0,0,0,0,0,0,0
33527,1,0,0,0,0,0,0,0,0
33528,1,0,0,0,0,0,0,0,0
33529,1,0,0,0,0,0,0,0,0
33530,1,0,0,0,0,0,0,0,0
